Date,Date Value,"Off day=1, Work=0",Days 1-7 (sun-sat) ,Hours,SYS Price in d,Volume in d,Avg Price d,Avg Load d,Wind Volume,Monthly Delta % change in wages ,"Capacity on transmission lines, MWh/h","Total congestion income on international connections, EUR per hour",Gas differenced
5/21/2014,41780,0.00,4.00,8.00,32.73,40209.00,26.36,856972.70,124.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,9.00,32.05,40016.60,26.36,856972.70,112.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,10.00,30.74,39714.40,26.36,856972.70,124.00,0.0297,680.00,4062.60,0.04
5/21/2014,41780,0.00,4.00,11.00,30.93,39365.10,26.36,856972.70,164.00,0.0297,680.00,7910.60,0.04
5/21/2014,41780,0.00,4.00,12.00,29.72,38827.10,26.36,856972.70,234.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,13.00,28.79,38134.70,26.36,856972.70,282.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,14.00,28.01,37621.60,26.36,856972.70,331.00,0.0297,680.00,5372.40,0.04
5/21/2014,41780,0.00,4.00,15.00,27.17,37035.10,26.36,856972.70,399.00,0.0297,680.00,4699.00,0.04
5/21/2014,41780,0.00,4.00,16.00,26.91,36747.20,26.36,856972.70,481.00,0.0297,680.00,695.60,0.04
5/21/2014,41780,0.00,4.00,17.00,27.46,36931.30,26.36,856972.70,534.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,18.00,28.81,36749.00,26.36,856972.70,591.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,19.00,29.67,37294.90,26.36,856972.70,675.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,20.00,28.78,37019.20,26.36,856972.70,799.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,21.00,27.58,36434.30,26.36,856972.70,959.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,22.00,25.42,35296.70,26.36,856972.70,1122.00,0.0297,680.00,0.00,0.04
5/21/2014,41780,0.00,4.00,23.00,20.47,32556.50,24.31,842092.70,1299.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,0.00,16.74,30405.70,24.31,842092.70,1490.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,1.00,16.22,29274.10,24.31,842092.70,1501.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,2.00,15.67,29001.00,24.31,842092.70,1478.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,3.00,14.94,28755.80,24.31,842092.70,1444.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,4.00,15.52,28715.70,24.31,842092.70,1465.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,5.00,16.57,30124.10,24.31,842092.70,1437.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,6.00,19.64,34310.00,24.31,842092.70,1369.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,7.00,29.91,38610.80,24.31,842092.70,1260.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,8.00,31.88,39439.20,24.31,842092.70,1096.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,9.00,31.21,39268.60,24.31,842092.70,1108.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,10.00,30.19,38860.30,24.31,842092.70,1187.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,11.00,29.15,37964.90,24.31,842092.70,1381.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,12.00,26.91,37363.10,24.31,842092.70,1619.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,13.00,25.55,37082.30,24.31,842092.70,1933.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,14.00,24.87,36605.40,24.31,842092.70,2112.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,15.00,25.72,36387.90,24.31,842092.70,2138.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,16.00,26.98,36867.50,24.31,842092.70,2130.00,0.0297,680.00,0.00,0.00
5/22/2014,41781,0.00,5.00,17.00,29.03,37380.10,24.31,842092.70,2047.00,0.0297,680.00,2448.00,0.00
5/22/2014,41781,0.00,5.00,18.00,29.21,37399.80,24.31,842092.70,1832.00,0.0297,680.00,4515.20,0.00
5/22/2014,41781,0.00,5.00,19.00,28.13,36760.30,24.31,842092.70,1731.00,0.0297,680.00,6732.00,0.00
5/22/2014,41781,0.00,5.00,20.00,26.27,36365.60,24.31,842092.70,1692.00,0.0297,680.00,7520.80,0.00
5/22/2014,41781,0.00,5.00,21.00,26.49,36132.60,24.31,842092.70,1679.00,0.0297,680.00,7541.20,0.00
5/22/2014,41781,0.00,5.00,22.00,25.74,35525.80,24.31,842092.70,1762.00,0.0297,680.00,3352.40,0.00
5/22/2014,41781,0.00,5.00,23.00,20.83,33492.10,24.63,834795.60,1846.00,0.0297,680.00,367.20,-0.17
5/23/2014,41782,0.00,6.00,0.00,16.91,29981.70,24.63,834795.60,1837.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,1.00,16.75,29214.80,24.63,834795.60,1837.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,2.00,16.63,28791.00,24.63,834795.60,1830.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,3.00,16.44,28215.90,24.63,834795.60,1819.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,4.00,16.66,28538.40,24.63,834795.60,1723.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,5.00,16.92,29611.40,24.63,834795.60,1610.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,6.00,25.80,35197.00,24.63,834795.60,1427.00,0.0297,680.00,374.00,-0.17
5/23/2014,41782,0.00,6.00,7.00,30.92,38836.50,24.63,834795.60,1215.00,0.0297,680.00,469.20,-0.17
5/23/2014,41782,0.00,6.00,8.00,31.23,38894.10,24.63,834795.60,1080.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,9.00,31.06,38848.20,24.63,834795.60,1082.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,10.00,30.68,38715.20,24.63,834795.60,1149.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,11.00,31.15,39062.40,24.63,834795.60,1228.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,12.00,30.20,38756.90,24.63,834795.60,1487.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,13.00,29.35,37934.80,24.63,834795.60,1694.00,0.0297,680.00,163.20,-0.17
5/23/2014,41782,0.00,6.00,14.00,28.49,37287.60,24.63,834795.60,1805.00,0.0297,680.00,659.60,-0.17
5/23/2014,41782,0.00,6.00,15.00,27.01,36819.20,24.63,834795.60,1862.00,0.0297,680.00,605.20,-0.17
5/23/2014,41782,0.00,6.00,16.00,26.26,36084.70,24.63,834795.60,1794.00,0.0297,680.00,163.20,-0.17
5/23/2014,41782,0.00,6.00,17.00,26.27,35997.10,24.63,834795.60,1701.00,0.0297,680.00,1591.20,-0.17
5/23/2014,41782,0.00,6.00,18.00,26.56,35795.50,24.63,834795.60,1559.00,0.0297,680.00,686.80,-0.17
5/23/2014,41782,0.00,6.00,19.00,26.26,35799.50,24.63,834795.60,1484.00,0.0297,680.00,4998.00,-0.17
5/23/2014,41782,0.00,6.00,20.00,24.87,35199.50,24.63,834795.60,1439.00,0.0297,680.00,3005.60,-0.17
5/23/2014,41782,0.00,6.00,21.00,23.40,34804.40,24.63,834795.60,1437.00,0.0297,680.00,5256.40,-0.17
5/23/2014,41782,0.00,6.00,22.00,21.93,34165.70,24.63,834795.60,1419.00,0.0297,680.00,0.00,-0.17
5/23/2014,41782,0.00,6.00,23.00,19.33,32244.10,18.77,767338.20,1398.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,0.00,17.17,30323.60,18.77,767338.20,1192.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,1.00,15.99,29334.50,18.77,767338.20,1079.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,2.00,15.63,28875.30,18.77,767338.20,968.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,3.00,15.35,28579.90,18.77,767338.20,821.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,4.00,15.23,28138.50,18.77,767338.20,723.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,5.00,15.19,28117.50,18.77,767338.20,650.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,6.00,15.98,28870.20,18.77,767338.20,540.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,7.00,19.03,31306.40,18.77,767338.20,468.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,8.00,19.99,32740.20,18.77,767338.20,401.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,9.00,22.16,34090.50,18.77,767338.20,409.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,10.00,20.97,34172.50,18.77,767338.20,396.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,11.00,20.56,34093.40,18.77,767338.20,416.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,12.00,19.87,33762.70,18.77,767338.20,476.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,13.00,17.82,33316.10,18.77,767338.20,549.00,0.0297,680.00,214.60,0.00
5/24/2014,41783,1.00,7.00,14.00,16.94,32890.00,18.77,767338.20,576.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,15.00,16.66,32662.10,18.77,767338.20,642.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,16.00,17.47,32843.80,18.77,767338.20,660.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,17.00,18.63,33324.70,18.77,767338.20,698.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,18.00,20.73,33645.30,18.77,767338.20,725.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,19.00,23.06,34284.50,18.77,767338.20,775.00,0.0297,680.00,360.40,0.00
5/24/2014,41783,1.00,7.00,20.00,23.45,34106.80,18.77,767338.20,771.00,0.0297,680.00,537.20,0.00
5/24/2014,41783,1.00,7.00,21.00,21.64,33554.50,18.77,767338.20,804.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,22.00,20.83,32924.60,18.77,767338.20,877.00,0.0297,680.00,0.00,0.00
5/24/2014,41783,1.00,7.00,23.00,20.06,31380.60,17.56,752876.90,909.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,0.00,15.46,28649.30,17.56,752876.90,877.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,1.00,14.21,27833.50,17.56,752876.90,894.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,2.00,13.72,27352.90,17.56,752876.90,919.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,3.00,13.13,26935.70,17.56,752876.90,986.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,4.00,12.82,26599.70,17.56,752876.90,1022.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,5.00,12.60,26827.90,17.56,752876.90,1019.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,6.00,12.57,27601.10,17.56,752876.90,1039.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,7.00,14.45,29436.20,17.56,752876.90,1033.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,8.00,16.23,31010.00,17.56,752876.90,1084.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,9.00,17.90,32371.70,17.56,752876.90,1085.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,10.00,18.78,33202.20,17.56,752876.90,1190.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,11.00,18.94,33485.60,17.56,752876.90,1248.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,12.00,18.75,33357.00,17.56,752876.90,1359.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,13.00,18.37,33077.80,17.56,752876.90,1404.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,14.00,17.67,32676.50,17.56,752876.90,1402.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,15.00,17.35,32654.00,17.56,752876.90,1435.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,16.00,17.63,32923.30,17.56,752876.90,1426.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,17.00,18.82,33429.90,17.56,752876.90,1408.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,18.00,19.46,33974.70,17.56,752876.90,1393.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,19.00,23.33,34281.60,17.56,752876.90,1301.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,20.00,23.24,34271.10,17.56,752876.90,1288.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,21.00,24.60,34740.60,17.56,752876.90,1282.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,22.00,23.27,34206.20,17.56,752876.90,1308.00,0.0297,680.00,0.00,0.00
5/25/2014,41784,1.00,1.00,23.00,18.08,31978.40,28.08,857957.10,1364.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,0.00,16.66,29568.70,28.08,857957.10,1564.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,1.00,15.97,28777.30,28.08,857957.10,1573.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,2.00,15.73,28473.40,28.08,857957.10,1629.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,3.00,15.51,28161.40,28.08,857957.10,1620.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,4.00,15.59,28315.60,28.08,857957.10,1578.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,5.00,16.85,30209.00,28.08,857957.10,1514.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,6.00,24.09,34768.70,28.08,857957.10,1418.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,7.00,32.93,38860.10,28.08,857957.10,1290.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,8.00,36.67,40228.10,28.08,857957.10,1185.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,9.00,37.27,40517.60,28.08,857957.10,1099.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,10.00,36.25,40444.70,28.08,857957.10,1055.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,11.00,36.21,40264.90,28.08,857957.10,977.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,12.00,35.53,40129.40,28.08,857957.10,930.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,13.00,34.89,39629.10,28.08,857957.10,895.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,14.00,34.93,39380.00,28.08,857957.10,808.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,15.00,33.75,38747.90,28.08,857957.10,766.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,16.00,33.11,38308.60,28.08,857957.10,716.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,17.00,32.34,38130.50,28.08,857957.10,717.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,18.00,32.12,37833.20,28.08,857957.10,691.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,19.00,30.90,37088.40,28.08,857957.10,696.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,20.00,30.05,36347.90,28.08,857957.10,679.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,21.00,28.95,36024.00,28.08,857957.10,733.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,22.00,27.19,34852.60,28.08,857957.10,839.00,0.0297,680.00,0.00,0.00
5/26/2014,41785,0.00,2.00,23.00,20.53,32896.00,25.88,854222.50,933.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,0.00,17.89,30559.80,25.88,854222.50,1302.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,1.00,17.48,29720.60,25.88,854222.50,1499.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,2.00,17.23,29379.40,25.88,854222.50,1597.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,3.00,17.23,29163.70,25.88,854222.50,1649.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,4.00,17.26,29475.00,25.88,854222.50,1707.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,5.00,17.72,31007.90,25.88,854222.50,1755.00,0.0297,680.00,125.80,0.00
5/27/2014,41786,0.00,3.00,6.00,24.99,35045.50,25.88,854222.50,1745.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,7.00,31.35,38397.70,25.88,854222.50,1735.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,8.00,35.23,39576.40,25.88,854222.50,1687.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,9.00,35.26,39799.10,25.88,854222.50,1675.00,0.0297,680.00,784.40,0.00
5/27/2014,41786,0.00,3.00,10.00,35.23,39855.80,25.88,854222.50,1703.00,0.0297,680.00,2072.00,0.00
5/27/2014,41786,0.00,3.00,11.00,34.42,39462.90,25.88,854222.50,1661.00,0.0297,680.00,1702.00,0.00
5/27/2014,41786,0.00,3.00,12.00,31.36,38610.60,25.88,854222.50,1692.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,13.00,31.06,38503.10,25.88,854222.50,1743.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,14.00,29.76,37919.80,25.88,854222.50,1776.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,15.00,29.32,37894.20,25.88,854222.50,1806.00,0.0297,680.00,3700.00,0.00
5/27/2014,41786,0.00,3.00,16.00,27.81,37176.50,25.88,854222.50,1865.00,0.0297,680.00,7525.80,0.00
5/27/2014,41786,0.00,3.00,17.00,27.84,37046.40,25.88,854222.50,1946.00,0.0297,680.00,0.00,0.00
5/27/2014,41786,0.00,3.00,18.00,28.79,37412.40,25.88,854222.50,2024.00,0.0297,680.00,7466.60,0.00
5/27/2014,41786,0.00,3.00,19.00,26.23,36921.20,25.88,854222.50,2041.00,0.0297,680.00,5979.20,0.00
5/27/2014,41786,0.00,3.00,20.00,24.49,36595.30,25.88,854222.50,2018.00,0.0297,680.00,5017.20,0.00
5/27/2014,41786,0.00,3.00,21.00,24.28,35937.20,25.88,854222.50,2025.00,0.0297,680.00,4070.00,0.00
5/27/2014,41786,0.00,3.00,22.00,21.19,35368.30,25.88,854222.50,2042.00,0.0297,680.00,2368.00,0.00
5/27/2014,41786,0.00,3.00,23.00,17.80,33393.70,25.24,851132.70,2024.00,0.0297,680.00,7940.20,0.16
5/28/2014,41787,0.00,4.00,0.00,17.16,30330.10,25.24,851132.70,2063.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,1.00,15.97,29298.60,25.24,851132.70,2076.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,2.00,15.46,28838.90,25.24,851132.70,2078.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,3.00,15.26,28679.20,25.24,851132.70,2059.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,4.00,15.69,28993.80,25.24,851132.70,2032.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,5.00,17.66,31047.40,25.24,851132.70,1969.00,0.0297,680.00,2590.00,0.16
5/28/2014,41787,0.00,4.00,6.00,20.55,35287.80,25.24,851132.70,1944.00,0.0297,680.00,9657.00,0.16
5/28/2014,41787,0.00,4.00,7.00,28.44,38271.00,25.24,851132.70,1930.00,0.0297,680.00,13949.00,0.16
5/28/2014,41787,0.00,4.00,8.00,32.65,39815.10,25.24,851132.70,1959.00,0.0297,680.00,11196.20,0.16
5/28/2014,41787,0.00,4.00,9.00,31.60,39538.30,25.24,851132.70,1999.00,0.0297,680.00,11529.20,0.16
5/28/2014,41787,0.00,4.00,10.00,32.29,39730.20,25.24,851132.70,1972.00,0.0297,680.00,11884.40,0.16
5/28/2014,41787,0.00,4.00,11.00,32.76,39515.80,25.24,851132.70,1956.00,0.0297,680.00,4336.40,0.16
5/28/2014,41787,0.00,4.00,12.00,30.87,38988.00,25.24,851132.70,1929.00,0.0297,680.00,11033.40,0.16
5/28/2014,41787,0.00,4.00,13.00,30.03,38434.20,25.24,851132.70,1892.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,14.00,29.24,38065.80,25.24,851132.70,1850.00,0.0297,680.00,236.80,0.16
5/28/2014,41787,0.00,4.00,15.00,28.19,37547.50,25.24,851132.70,1883.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,16.00,28.10,37013.90,25.24,851132.70,1864.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,17.00,27.55,37061.80,25.24,851132.70,1769.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,18.00,29.40,37105.20,25.24,851132.70,1726.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,19.00,28.89,36829.40,25.24,851132.70,1588.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,20.00,27.78,36135.40,25.24,851132.70,1449.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,21.00,26.02,35958.30,25.24,851132.70,1362.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,22.00,24.08,35245.60,25.24,851132.70,1293.00,0.0297,680.00,0.00,0.16
5/28/2014,41787,0.00,4.00,23.00,20.06,33401.40,20.86,797951.40,1250.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,0.00,19.10,31153.70,20.86,797951.40,1197.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,1.00,18.12,30254.30,20.86,797951.40,1195.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,2.00,17.81,30008.60,20.86,797951.40,1185.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,3.00,16.91,29552.80,20.86,797951.40,1227.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,4.00,16.75,29373.20,20.86,797951.40,1230.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,5.00,16.24,29194.80,20.86,797951.40,1206.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,6.00,16.91,30630.50,20.86,797951.40,1151.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,7.00,19.32,32754.90,20.86,797951.40,1097.00,0.0297,680.00,1302.40,0.07
5/29/2014,41788,0.00,5.00,8.00,19.91,34049.00,20.86,797951.40,1109.00,0.0297,680.00,865.80,0.07
5/29/2014,41788,0.00,5.00,9.00,22.57,35475.40,20.86,797951.40,1144.00,0.0297,680.00,2079.40,0.07
5/29/2014,41788,0.00,5.00,10.00,23.66,35888.50,20.86,797951.40,1209.00,0.0297,680.00,2567.80,0.07
5/29/2014,41788,0.00,5.00,11.00,23.61,35868.30,20.86,797951.40,1263.00,0.0297,680.00,2012.80,0.07
5/29/2014,41788,0.00,5.00,12.00,23.09,35582.70,20.86,797951.40,1291.00,0.0297,680.00,569.80,0.07
5/29/2014,41788,0.00,5.00,13.00,22.12,35003.10,20.86,797951.40,1316.00,0.0297,680.00,1376.40,0.07
5/29/2014,41788,0.00,5.00,14.00,21.48,34657.70,20.86,797951.40,1305.00,0.0297,680.00,1709.40,0.07
5/29/2014,41788,0.00,5.00,15.00,20.10,34192.50,20.86,797951.40,1287.00,0.0297,680.00,1243.20,0.07
5/29/2014,41788,0.00,5.00,16.00,20.50,34338.30,20.86,797951.40,1267.00,0.0297,680.00,1295.00,0.07
5/29/2014,41788,0.00,5.00,17.00,20.88,34642.20,20.86,797951.40,1236.00,0.0297,680.00,806.60,0.07
5/29/2014,41788,0.00,5.00,18.00,21.83,34848.10,20.86,797951.40,1180.00,0.0297,680.00,1561.40,0.07
5/29/2014,41788,0.00,5.00,19.00,22.79,34762.20,20.86,797951.40,1085.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,20.00,24.28,34181.80,20.86,797951.40,986.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,21.00,26.20,34655.60,20.86,797951.40,918.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,22.00,26.08,34424.80,20.86,797951.40,939.00,0.0297,680.00,0.00,0.07
5/29/2014,41788,0.00,5.00,23.00,20.35,32458.40,25.56,836390.20,1006.00,0.0297,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,0.00,19.85,31330.60,25.56,836390.20,1061.00,0.0297,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,1.00,19.48,30516.00,25.56,836390.20,1130.00,0.0297,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,2.00,19.28,30151.10,25.56,836390.20,1198.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,3.00,19.07,30086.70,25.56,836390.20,1236.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,4.00,19.11,30112.90,25.56,836390.20,1275.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,5.00,19.40,30676.60,25.56,836390.20,1259.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,6.00,23.90,33788.10,25.56,836390.20,1201.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,7.00,28.75,36761.60,25.56,836390.20,1107.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,8.00,31.60,38263.70,25.56,836390.20,1069.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,9.00,32.64,38833.90,25.56,836390.20,1082.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,10.00,31.52,38381.50,25.56,836390.20,1176.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,11.00,31.18,38332.20,25.56,836390.20,1335.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,12.00,30.76,38065.60,25.56,836390.20,1348.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,13.00,27.09,36451.20,25.56,836390.20,1339.00,0.0274,680.00,0.00,-0.14
5/30/2014,41789,0.00,6.00,14.00,25.91,36252.80,25.56,836390.20,1301.00,0.0274,680.00,0.00,-0.14
